title,description,published date,url,source
Trump's Economic Scorecard: 18 Months Into His Presidency - Forbes,Trump's Economic Scorecard: 18 Months Into His Presidency  Forbes,"Fri, 27 Jul 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvY2h1Y2tqb25lcy8yMDE4LzA3LzI3L3RydW1wcy1lY29ub21pYy1zY29yZWNhcmQtMTgtbW9udGhzLWludG8taGlzLXByZXNpZGVuY3kv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,Forbes
"Trump Economy Has Powered Consumer Spending, But Politics Affect Where People Shop - Forbes","Trump Economy Has Powered Consumer Spending, But Politics Affect Where People Shop  Forbes","Fri, 08 Jun 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMihgFodHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL3BhbWRhbnppZ2VyLzIwMTgvMDYvMDgvdHJ1bXAtZWNvbm9teS1oYXMtcG93ZXJlZC1jb25zdW1lci1zcGVuZGluZy1ob3ctcmV0YWlsZXJzLWNhbi1tYWtlLWl0LXN1c3RhaW5hYmxlL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,Forbes
Two Charts Show Trump's Job Gains Are Just A Continuation From Obama's Presidency - Forbes,Two Charts Show Trump's Job Gains Are Just A Continuation From Obama's Presidency  Forbes,"Tue, 30 Oct 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMigwFodHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL2NodWNram9uZXMvMjAxOC8xMC8zMC90d28tY2hhcnRzLXNob3ctdHJ1bXBzLWpvYi1nYWlucy1hcmUtanVzdC1hLWNvbnRpbnVhdGlvbi1mcm9tLW9iYW1hcy1wcmVzaWRlbmN5L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,Forbes
Trump Touts Economic Surge; Grew At Fastest Pace Since 2014 - CBS Miami,Trump Touts Economic Surge; Grew At Fastest Pace Since 2014  CBS Miami,"Fri, 27 Jul 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMiPWh0dHBzOi8vd3d3LmNic25ld3MuY29tL21pYW1pL25ld3MvdXMtZWNvbm9teS1ncmV3LWZhc3QtcGFjZS_SAUFodHRwczovL3d3dy5jYnNuZXdzLmNvbS9hbXAvbWlhbWkvbmV3cy91cy1lY29ub215LWdyZXctZmFzdC1wYWNlLw?oc=5&hl=en-US&gl=US&ceid=US:en,CBS Miami
Trump administration rolls back plans to raise fuel economy standards for autos - CNBC,Trump administration rolls back plans to raise fuel economy standards for autos  CNBC,"Thu, 02 Aug 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMTgvMDgvMDIvdHJ1bXAtYWRtaW5pc3RyYXRpb24tcm9sbHMtYmFjay1wbGFucy10by1yYWlzZS1mdWVsLWVjb25vbXktc3RhbmRhcmRzLmh0bWzSAW5odHRwczovL3d3dy5jbmJjLmNvbS9hbXAvMjAxOC8wOC8wMi90cnVtcC1hZG1pbmlzdHJhdGlvbi1yb2xscy1iYWNrLXBsYW5zLXRvLXJhaXNlLWZ1ZWwtZWNvbm9teS1zdGFuZGFyZHMuaHRtbA?oc=5&hl=en-US&gl=US&ceid=US:en,CNBC
"Poll: Economic satisfaction is booming, but it's not boosting Trump - NBC News","Poll: Economic satisfaction is booming, but it's not boosting Trump  NBC News","Fri, 19 Jan 2018 08:00:00 GMT",https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3Lm5iY25ld3MuY29tL3BvbGl0aWNzL2ZpcnN0LXJlYWQvcG9sbC1lY29ub21pYy1zYXRpc2ZhY3Rpb24tYm9vbWluZy1pdC1zLW5vdC1ib29zdGluZy10cnVtcC1uODM5Mjkx0gEraHR0cHM6Ly93d3cubmJjbmV3cy5jb20vbmV3cy9hbXAvbmNuYTgzOTI5MQ?oc=5&hl=en-US&gl=US&ceid=US:en,NBC News
"Trump’s tariffs will do more harm than good, experts say - PBS NewsHour","Trump’s tariffs will do more harm than good, experts say  PBS NewsHour","Thu, 08 Mar 2018 08:00:00 GMT",https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LnBicy5vcmcvbmV3c2hvdXIvZWNvbm9teS9tYWtpbmctc2Vuc2UvdHJ1bXBzLXRhcmlmZnMtd2lsbC1kby1tb3JlLWhhcm0tdGhhbi1nb29kLWV4cGVydHMtc2F50gFsaHR0cHM6Ly93d3cucGJzLm9yZy9uZXdzaG91ci9hbXAvZWNvbm9teS9tYWtpbmctc2Vuc2UvdHJ1bXBzLXRhcmlmZnMtd2lsbC1kby1tb3JlLWhhcm0tdGhhbi1nb29kLWV4cGVydHMtc2F5?oc=5&hl=en-US&gl=US&ceid=US:en,PBS NewsHour
What Trump’s plan to roll back fuel-economy standards means for your wallet and the environment - PBS NewsHour,What Trump’s plan to roll back fuel-economy standards means for your wallet and the environment  PBS NewsHour,"Thu, 02 Aug 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMiggFodHRwczovL3d3dy5wYnMub3JnL25ld3Nob3VyL25hdGlvbi93aGF0LXRydW1wcy1wbGFuLXRvLXJvbGwtYmFjay1mdWVsLWVjb25vbXktc3RhbmRhcmRzLW1lYW5zLWZvci15b3VyLXdhbGxldC1hbmQtdGhlLWVudmlyb25tZW500gGGAWh0dHBzOi8vd3d3LnBicy5vcmcvbmV3c2hvdXIvYW1wL25hdGlvbi93aGF0LXRydW1wcy1wbGFuLXRvLXJvbGwtYmFjay1mdWVsLWVjb25vbXktc3RhbmRhcmRzLW1lYW5zLWZvci15b3VyLXdhbGxldC1hbmQtdGhlLWVudmlyb25tZW50?oc=5&hl=en-US&gl=US&ceid=US:en,PBS NewsHour
"FACT CHECK: Trump Touts Low Unemployment Rates For African-Americans, Hispanics - NPR","FACT CHECK: Trump Touts Low Unemployment Rates For African-Americans, Hispanics  NPR","Mon, 08 Jan 2018 08:00:00 GMT",https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3Lm5wci5vcmcvMjAxOC8wMS8wOC81NzY1NTIwMjgvZmFjdC1jaGVjay10cnVtcC10b3V0cy1sb3ctdW5lbXBsb3ltZW50LXJhdGVzLWZvci1hZnJpY2FuLWFtZXJpY2Fucy1oaXNwYW5pY3PSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,NPR
"West Virginia poverty gets worse under Trump economy, not better - CBS News","West Virginia poverty gets worse under Trump economy, not better  CBS News","Fri, 28 Sep 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3LmNic25ld3MuY29tL25ld3Mvd2VzdC12aXJnaW5pYS1wb3ZlcnR5LWdldHMtd29yc2UtdW5kZXItdHJ1bXAtZWNvbm9teS1ub3QtYmV0dGVyL9IBYWh0dHBzOi8vd3d3LmNic25ld3MuY29tL2FtcC9uZXdzL3dlc3QtdmlyZ2luaWEtcG92ZXJ0eS1nZXRzLXdvcnNlLXVuZGVyLXRydW1wLWVjb25vbXktbm90LWJldHRlci8?oc=5&hl=en-US&gl=US&ceid=US:en,CBS News
"Economists think Trump harmed the world economy, but not that of their country - LSE Home","Economists think Trump harmed the world economy, but not that of their country  LSE Home","Wed, 24 Jan 2018 08:00:00 GMT",https://news.google.com/rss/articles/CBMigAFodHRwczovL2Jsb2dzLmxzZS5hYy51ay9idXNpbmVzc3Jldmlldy8yMDE4LzAxLzI0L2Vjb25vbWlzdHMtdGhpbmstdHJ1bXAtaGFybWVkLXRoZS13b3JsZC1lY29ub215LWJ1dC1ub3QtdGhhdC1vZi10aGVpci1jb3VudHJ5L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,LSE Home
"Trump Voters Driven by Fear of Losing Status, Not Economic Anxiety, Study Finds (Published 2018) - The New York Times","Trump Voters Driven by Fear of Losing Status, Not Economic Anxiety, Study Finds (Published 2018)  The New York Times","Tue, 24 Apr 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMTgvMDQvMjQvdXMvcG9saXRpY3MvdHJ1bXAtZWNvbm9taWMtYW54aWV0eS5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,The New York Times
"Economy helps Trump approval; his personality, especially among women, not so much (POLL) - ABC News","Economy helps Trump approval; his personality, especially among women, not so much (POLL)  ABC News","Sun, 15 Apr 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vYWJjbmV3cy5nby5jb20vUG9saXRpY3MvZWNvbm9teS1oZWxwcy10cnVtcC1hcHByb3ZhbC1wZXJzb25hbGl0eS13b21lbi1wb2xsL3N0b3J5P2lkPTU0NDQ1MDM10gFpaHR0cHM6Ly9hYmNuZXdzLmdvLmNvbS9hbXAvUG9saXRpY3MvZWNvbm9teS1oZWxwcy10cnVtcC1hcHByb3ZhbC1wZXJzb25hbGl0eS13b21lbi1wb2xsL3N0b3J5P2lkPTU0NDQ1MDM1?oc=5&hl=en-US&gl=US&ceid=US:en,ABC News
Perspective | How trend-riding Trump is taking credit for the economy he inherited - The Washington Post,Perspective | How trend-riding Trump is taking credit for the economy he inherited  The Washington Post,"Mon, 11 Jun 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMihgFodHRwczovL3d3dy53YXNoaW5ndG9ucG9zdC5jb20vbmV3cy9wb3N0ZXZlcnl0aGluZy93cC8yMDE4LzA2LzExL2hvdy10cmVuZC1yaWRpbmctdHJ1bXAtaXMtdGFraW5nLWNyZWRpdC1mb3ItdGhlLWVjb25vbXktaGUtaW5oZXJpdGVkL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,The Washington Post
Perspective | Summers: Trump exaggerates economic progress and takes credit he doesn't deserve - The Washington Post,Perspective | Summers: Trump exaggerates economic progress and takes credit he doesn't deserve  The Washington Post,"Wed, 19 Sep 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMifmh0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS9idXNpbmVzcy8yMDE4LzA5LzE5L3N1bW1lcnMtdHJ1bXAtZXhhZ2dlcmF0ZXMtZWNvbm9taWMtcHJvZ3Jlc3MtdGFrZXMtY3JlZGl0LWhlLWRvZXNudC1kZXNlcnZlL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,The Washington Post
"Trump’s first year of GDP growth is very, very average - CNN","Trump’s first year of GDP growth is very, very average  CNN","Fri, 26 Jan 2018 08:00:00 GMT",https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vd3d3LmNubi5jb20vMjAxOC8wMS8yNi9wb2xpdGljcy90cnVtcC1lY29ub21pYy1ncm93dGgtZ2RwL2luZGV4Lmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,CNN
Gary Cohn resigns as Trump's top economic advisor - CNBC,Gary Cohn resigns as Trump's top economic advisor  CNBC,"Tue, 06 Mar 2018 08:00:00 GMT",https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMTgvMDMvMDYvZ2FyeS1jb2huLXBsYW5zLXRvLXJlc2lnbi1hcy10cnVtcHMtdG9wLWVjb25vbWljLWFkdmlzb3ItbmV3LXlvcmstdGltZXMuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,CNBC
"Breaking from GOP orthodoxy, Trump increasingly deciding winners and losers in the economy - The Washington Post","Breaking from GOP orthodoxy, Trump increasingly deciding winners and losers in the economy  The Washington Post","Fri, 01 Jun 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMixgFodHRwczovL3d3dy53YXNoaW5ndG9ucG9zdC5jb20vYnVzaW5lc3MvZWNvbm9teS9mcm9tLWVsZWN0cmljaXR5LXRvLXN0ZWVsLXRydW1wLWJlY29taW5nLWluY3JlYXNpbmdseS1hY3RpdmUtaW4tdHJ5aW5nLXRvLXNoYXBlLXRoZS1lY29ub215LzIwMTgvMDYvMDEvYzFhMDY5MmMtNjViMy0xMWU4LWE2OWMtYjk0NGRlNjZkOWU3X3N0b3J5Lmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,The Washington Post
Feeling Good About the Economy? You're Probably a Republican (Published 2018) - The New York Times,Feeling Good About the Economy? You're Probably a Republican (Published 2018)  The New York Times,"Fri, 15 Jun 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMTgvMDYvMTUvYnVzaW5lc3MvZWNvbm9teS9zdXJ2ZXktdHJ1bXAtZWNvbm9teS5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,The New York Times
The Hidden Danger for Donald Trump in the Economy's Growth Spurt - The New Yorker,The Hidden Danger for Donald Trump in the Economy's Growth Spurt  The New Yorker,"Thu, 02 Aug 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3Lm5ld3lvcmtlci5jb20vbmV3cy9vdXItY29sdW1uaXN0cy90aGUtaGlkZGVuLWRhbmdlci1mb3ItZG9uYWxkLXRydW1wLWluLXRoZS1lY29ub215cy1ncm93dGgtc3B1cnTSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,The New Yorker
Remarks by President Trump to the World Economic Forum - US Embassy Rome,Remarks by President Trump to the World Economic Forum  US Embassy Rome,"Fri, 26 Jan 2018 08:00:00 GMT",https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vaXQudXNlbWJhc3N5Lmdvdi9wb3R1cy1kYXZvcy1zcGVlY2gv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,US Embassy Rome
"Trump Blasts Fed, China and Europe for Putting U.S. Economy at a Disadvantage (Published 2018) - The New York Times","Trump Blasts Fed, China and Europe for Putting U.S. Economy at a Disadvantage (Published 2018)  The New York Times","Fri, 20 Jul 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMTgvMDcvMjAvYnVzaW5lc3MvdHJ1bXAtZmVkLWNoaW5hLWVjb25vbXkuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,The New York Times
Can a veteran TV personality sell Trump’s economic agenda? - PBS NewsHour,Can a veteran TV personality sell Trump’s economic agenda?  PBS NewsHour,"Thu, 15 Mar 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3LnBicy5vcmcvbmV3c2hvdXIvZWNvbm9teS9tYWtpbmctc2Vuc2UvY2FuLWEtdmV0ZXJhbi10di1wZXJzb25hbGl0eS1zZWxsLXRydW1wcy1lY29ub21pYy1hZ2VuZGHSAW5odHRwczovL3d3dy5wYnMub3JnL25ld3Nob3VyL2FtcC9lY29ub215L21ha2luZy1zZW5zZS9jYW4tYS12ZXRlcmFuLXR2LXBlcnNvbmFsaXR5LXNlbGwtdHJ1bXBzLWVjb25vbWljLWFnZW5kYQ?oc=5&hl=en-US&gl=US&ceid=US:en,PBS NewsHour
What's Been the Economic Impact of Trump's Deregulation Push? - American Enterprise Institute,What's Been the Economic Impact of Trump's Deregulation Push?  American Enterprise Institute,"Mon, 12 Feb 2018 08:00:00 GMT",https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3LmFlaS5vcmcvZWNvbm9taWNzL3doYXRzLWJlZW4tdGhlLWVjb25vbWljLWltcGFjdC1vZi10cnVtcHMtZGVyZWd1bGF0aW9uLXB1c2gv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,American Enterprise Institute
Trump's Numbers (Second Quarterly Update) - FactCheck.org,Trump's Numbers (Second Quarterly Update)  FactCheck.org,"Wed, 11 Jul 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vd3d3LmZhY3RjaGVjay5vcmcvMjAxOC8wNy90cnVtcHMtbnVtYmVycy1zZWNvbmQtcXVhcnRlcmx5LXVwZGF0ZS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,FactCheck.org
Donald Trump stomps on Canada's economy - The Economist,Donald Trump stomps on Canada's economy  The Economist,"Sat, 16 Jun 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LmVjb25vbWlzdC5jb20vdGhlLWFtZXJpY2FzLzIwMTgvMDYvMTYvZG9uYWxkLXRydW1wLXN0b21wcy1vbi1jYW5hZGFzLWVjb25vbXnSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,The Economist
Tariffs Imposed by the Trump Administration | Economic Analysis - Tax Foundation,Tariffs Imposed by the Trump Administration | Economic Analysis  Tax Foundation,"Wed, 05 Dec 2018 08:00:00 GMT",https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vdGF4Zm91bmRhdGlvbi5vcmcvcmVzZWFyY2gvYWxsL2ZlZGVyYWwvdHJ1bXAtdGFyaWZmcy1pbmNvbWUtaW1wYWN0L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,Tax Foundation
Four charts show why Trump's claims about the US economy just don't add up - CNBC,Four charts show why Trump's claims about the US economy just don't add up  CNBC,"Sun, 04 Nov 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMTgvMTEvMDMvdHJ1bXBzLWNhbXBhaWduLWNsYWltcy1hYm91dC1oaXMtZWNvbm9taWMtcmVjb3JkLWp1c3QtZG9udC1hZGQtdXAuaHRtbNIBamh0dHBzOi8vd3d3LmNuYmMuY29tL2FtcC8yMDE4LzExLzAzL3RydW1wcy1jYW1wYWlnbi1jbGFpbXMtYWJvdXQtaGlzLWVjb25vbWljLXJlY29yZC1qdXN0LWRvbnQtYWRkLXVwLmh0bWw?oc=5&hl=en-US&gl=US&ceid=US:en,CNBC
Why Trump appointed Kudlow to replace Cohn as economic adviser - NBC News,Why Trump appointed Kudlow to replace Cohn as economic adviser  NBC News,"Wed, 14 Mar 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3Lm5iY25ld3MuY29tL2J1c2luZXNzL2Vjb25vbXkvd2h5LXRydW1wLW5vbWluYXRlZC1rdWRsb3ctcmVwbGFjZS1jb2huLWVjb25vbWljLWFkdmlzZXItbjg1NjY1MdIBK2h0dHBzOi8vd3d3Lm5iY25ld3MuY29tL25ld3MvYW1wL25jbmE4NTY2NTE?oc=5&hl=en-US&gl=US&ceid=US:en,NBC News
Economists Beginning to Worry Trump Might Nuke the Economy After All - Vanity Fair,Economists Beginning to Worry Trump Might Nuke the Economy After All  Vanity Fair,"Thu, 15 Feb 2018 08:00:00 GMT",https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LnZhbml0eWZhaXIuY29tL25ld3MvMjAxOC8wMi9lY29ub21pc3RzLWFyZS1iZWdpbm5pbmctdG8td29ycnktdGhhdC10cnVtcC1taWdodC1udWtlLXRoZS1lY29ub2150gEA?oc=5&hl=en-US&gl=US&ceid=US:en,Vanity Fair
Has Donald Trump really made America (economically) great again? - NBC News,Has Donald Trump really made America (economically) great again?  NBC News,"Mon, 25 Jun 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3Lm5iY25ld3MuY29tL3RoaW5rL29waW5pb24vaGFzLWRvbmFsZC10cnVtcC1yZWFsbHktbWFkZS1hbWVyaWNhLWVjb25vbWljYWxseS1ncmVhdC1hZ2Fpbi1uY25hODg2MTYx0gEsaHR0cHM6Ly93d3cubmJjbmV3cy5jb20vdGhpbmsvYW1wL25jbmE4ODYxNjE?oc=5&hl=en-US&gl=US&ceid=US:en,NBC News
"Trump poll numbers: Low job approval, economy is good at end of first year, ahead of State of the Union - CBS News","Trump poll numbers: Low job approval, economy is good at end of first year, ahead of State of the Union  CBS News","Thu, 18 Jan 2018 08:00:00 GMT",https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3LmNic25ld3MuY29tL25ld3MvdHJ1bXAtYXQtb25lLXllYXItbG93LWpvYi1hcHByb3ZhbC1idXQtZWNvbm9teS1pcy1nb29kLWNicy1uZXdzLXBvbGwv0gFmaHR0cHM6Ly93d3cuY2JzbmV3cy5jb20vYW1wL25ld3MvdHJ1bXAtYXQtb25lLXllYXItbG93LWpvYi1hcHByb3ZhbC1idXQtZWNvbm9teS1pcy1nb29kLWNicy1uZXdzLXBvbGwv?oc=5&hl=en-US&gl=US&ceid=US:en,CBS News
GDP analysis: These are the states doing the best under Trump's administration - USA TODAY,GDP analysis: These are the states doing the best under Trump's administration  USA TODAY,"Fri, 04 May 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LnVzYXRvZGF5LmNvbS9zdG9yeS9tb25leS9lY29ub215LzIwMTgvMDUvMDQvZ2RwLWFuYWx5c2lzLXN0YXRlcy1kb2luZy1iZXN0LXVuZGVyLXRydW1wLzU4MDE0NzAwMi_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,USA TODAY
How Trump's Obsession With China Could Turn America into Japan - POLITICO,How Trump's Obsession With China Could Turn America into Japan  POLITICO,"Wed, 23 May 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMid2h0dHBzOi8vd3d3LnBvbGl0aWNvLmNvbS9tYWdhemluZS9zdG9yeS8yMDE4LzA1LzIzL2hvdy10cnVtcHMtb2JzZXNzaW9uLXdpdGgtY2hpbmEtY291bGQtdHVybi1hbWVyaWNhLWludG8tamFwYW4tMjE4MzIw0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,POLITICO
Is Trump Right When He Says U.S. Has 'Greatest' Economy Ever? - Bloomberg,Is Trump Right When He Says U.S. Has 'Greatest' Economy Ever?  Bloomberg,"Thu, 07 Jun 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDE4LTA2LTA3L3NvcnJ5LW1yLXByZXNpZGVudC1idXQtYmVzdC1lY29ub215LXdhcy1wcm9iYWJseS1laXNlbmhvd2VyLXPSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,Bloomberg
"No, Trump's Tax Cut Isn't Paying for Itself (at Least Not Yet) (Published 2018) - The New York Times","No, Trump's Tax Cut Isn't Paying for Itself (at Least Not Yet) (Published 2018)  The New York Times","Wed, 17 Oct 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMTgvMTAvMTcvYnVzaW5lc3MvdHJ1bXAtdGF4LWN1dHMtcmV2ZW51ZS5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,The New York Times
Trump's First Year Echoes Obama's Record on the Economy - Bloomberg,Trump's First Year Echoes Obama's Record on the Economy  Bloomberg,"Mon, 22 Jan 2018 08:00:00 GMT",https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vdmlldy9hcnRpY2xlcy8yMDE4LTAxLTIyL3RydW1wLXMtZmlyc3QteWVhci1lY2hvZXMtb2JhbWEtcy1yZWNvcmQtb24tdGhlLWVjb25vbXnSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,Bloomberg
Italy's Economy Was Humming Nicely. Then Came Trump. (Published 2018) - The New York Times,Italy's Economy Was Humming Nicely. Then Came Trump. (Published 2018)  The New York Times,"Fri, 22 Jun 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMTgvMDYvMjIvYnVzaW5lc3MvaXRhbHktZWNvbm9teS10cmFkZS13YXItaXJhbi1zYW5jdGlvbnMuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,The New York Times
Trump's Numbers October 2018 Update - FactCheck.org,Trump's Numbers October 2018 Update  FactCheck.org,"Fri, 12 Oct 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vd3d3LmZhY3RjaGVjay5vcmcvMjAxOC8xMC90cnVtcHMtbnVtYmVycy1vY3RvYmVyLTIwMTgtdXBkYXRlL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,FactCheck.org
How Long-Term Economic Distress Motivated Trump Voters - The Intercept,How Long-Term Economic Distress Motivated Trump Voters  The Intercept,"Wed, 31 Oct 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vdGhlaW50ZXJjZXB0LmNvbS8yMDE4LzEwLzMxL2RvbmFsZC10cnVtcC0yMDE2LWVsZWN0aW9uLWVjb25vbWljLWRpc3RyZXNzL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,The Intercept
Trump vs. California: State's Economy Vastly Outpaces U.S. - Bloomberg,Trump vs. California: State's Economy Vastly Outpaces U.S.  Bloomberg,"Tue, 29 May 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vb3Bpbmlvbi9hcnRpY2xlcy8yMDE4LTA1LTI5L3RydW1wLXZzLWNhbGlmb3JuaWEtc3RhdGUtcy1lY29ub215LXZhc3RseS1vdXRwYWNlcy11LXPSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,Bloomberg
Full text: Trump Davos speech transcript - POLITICO - POLITICO,Full text: Trump Davos speech transcript - POLITICO  POLITICO,"Fri, 26 Jan 2018 08:00:00 GMT",https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LnBvbGl0aWNvLmNvbS9zdG9yeS8yMDE4LzAxLzI2L2Z1bGwtdGV4dC10cnVtcC1kYXZvcy1zcGVlY2gtdHJhbnNjcmlwdC0zNzA4NjHSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,POLITICO
"Analysis: It’s the 'economy, stupid'. And right now, the Trump economy is blasting off - ABC News","Analysis: It’s the 'economy, stupid'. And right now, the Trump economy is blasting off  ABC News","Fri, 26 Jan 2018 08:00:00 GMT",https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vYWJjbmV3cy5nby5jb20vUG9saXRpY3MvYW5hbHlzaXMtZWNvbm9teS1zdHVwaWQtbm93LXRydW1wLWVjb25vbXktYmxhc3Rpbmctb2ZmL3N0b3J5P2lkPTUyNjMyNjU50gFsaHR0cHM6Ly9hYmNuZXdzLmdvLmNvbS9hbXAvUG9saXRpY3MvYW5hbHlzaXMtZWNvbm9teS1zdHVwaWQtbm93LXRydW1wLWVjb25vbXktYmxhc3Rpbmctb2ZmL3N0b3J5P2lkPTUyNjMyNjU5?oc=5&hl=en-US&gl=US&ceid=US:en,ABC News
Donald Trump has thrown the Turkish lira under the bus - The Economist,Donald Trump has thrown the Turkish lira under the bus  The Economist,"Fri, 10 Aug 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmVjb25vbWlzdC5jb20vZmluYW5jZS1hbmQtZWNvbm9taWNzLzIwMTgvMDgvMTAvZG9uYWxkLXRydW1wLWhhcy10aHJvd24tdGhlLXR1cmtpc2gtbGlyYS11bmRlci10aGUtYnVz0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,The Economist
State of the Union 2018: Americans' views on key issues facing the nation - Pew Research Center,State of the Union 2018: Americans' views on key issues facing the nation  Pew Research Center,"Mon, 29 Jan 2018 08:00:00 GMT",https://news.google.com/rss/articles/CBMie2h0dHBzOi8vd3d3LnBld3Jlc2VhcmNoLm9yZy9zaG9ydC1yZWFkcy8yMDE4LzAxLzI5L3N0YXRlLW9mLXRoZS11bmlvbi0yMDE4LWFtZXJpY2Fucy12aWV3cy1vbi1rZXktaXNzdWVzLWZhY2luZy10aGUtbmF0aW9uL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,Pew Research Center
